stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,12.26,0,0,0,0,73.56,12.26
72hpf,2.14,0,0,0,1.07,20.33,4.28
21Day,9.37,2.68,0,0,0,4.02,8.03
3Month,3.84,0.32,10.24,1.28,0,0.32,0
