stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,106.25,0,4.09
72hpf,6.42,1.07,0,1.07,0,47.07,0,7.49
21Day,9.37,5.35,1.34,6.69,2.68,32.12,0,4.02
3Month,4.48,0,1.92,0.64,0,0.32,0.32,1.28
