stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,4.09,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,0,0,4.28,0,0
21Day,1.34,2.68,0,1.34,0,1.34,0,0,1.34
3Month,0.32,5.76,0,0.96,1.28,0,0,0,0.32
22Month,0.55,1.64,0.55,1.09,0,0,0,0.55,0
