stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,4.09,0,0,0,44.95,0,8.17
72hpf,1.07,8.56,4.28,1.07,0,0,179.72,0,7.49
21Day,0,6.69,10.71,2.68,6.69,0,88.34,2.68,12.05
3Month,0.32,18.24,1.92,135.02,16.96,1.6,12.48,8.32,16.32
22Month,2.19,19.68,1.64,36.08,17.49,0.55,17.49,7.65,29.52
