stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,49.04,0,12.26,0,16.35,0,0,0
72hpf,3.21,75.96,0,5.35,0,8.56,0,0,2.14
21Day,1.34,128.5,0,28.11,1.34,8.03,0,1.34,1.34
3Month,0.64,67.19,4.8,50.87,0.96,0.32,0,2.56,1.28
22Month,1.09,111.52,0,41.55,0,1.64,4.92,1.64,2.19
