stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,4.28,0,0,0,0,1.07,0,0,0
21Day,82.99,1.34,0,2.68,0,4.02,0,1.34,2.68
3Month,26.24,0,0.96,2.24,0,0,0,0,0.32
22Month,18.04,0,0,0.55,0.55,0,0.55,0,0.55
