stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,155.28,1242.27,24.52,0,400.47,265.62,9929.96,57.21,8.17,1266.79
72hpf,233.21,2939.79,358.38,6.42,208.61,656.85,20133.47,121.96,141.21,3143.05
21Day,107.08,4603.22,1305.07,30.79,1598.21,1268.93,6747.55,6.69,361.4,3524.36
3Month,116.46,4695.26,53.43,973.61,1584.07,315.15,163.81,9.28,142.06,542.63
22Month,229.05,4695.22,74.35,159.62,2204.66,152.52,308.31,552.12,104.96,483.24
