stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,12.26,0,0,0,61.3,0,0,4.09
72hpf,0,2.14,0,1.07,3.21,21.4,0,1.07,5.35
21Day,1.34,16.06,2.68,4.02,1.34,56.22,1.34,2.68,21.42
