stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,4.09,0,0,0
72hpf,0,0,0,0,0,7.49,0,0,2.14
21Day,0,9.37,2.68,1.34,2.68,4.02,0,4.02,18.74
3Month,0.96,7.04,0,0.64,0.96,0,0,0,0.64
22Month,0.55,57.4,1.09,8.2,0.55,1.09,10.93,1.64,3.83
