stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,1.34,0,0,18.74,0,2.68,0,1.34
3Month,6.4,0.96,0.96,110.7,0.32,0.32,0.32,1.28
22Month,7.65,0.55,0,76.53,0.55,0,1.09,1.64
