stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,0,0,0
72hpf,0,0,0,1.07,5.35,1.07,0,5.35
21Day,12.05,0,0,2.68,4.02,0,1.34,5.35
3Month,0.32,2.56,0,0,0,0,0.64,0
22Month,3.83,22.41,0.55,0,0,1.09,0,0
