stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,4.09,0,12.26,12.26,0
72hpf,3.21,0,4.28,8.56,0
21Day,1.34,0,4.02,5.35,0
3Month,12.48,1.28,4.8,0,0
22Month,6.01,0,3.28,0,0.55
