stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,5.35,1.07,0,0,1.07,68.47,1.07,1.07
21Day,1.34,4.02,0,2.68,1.34,60.23,0,0
3Month,3.2,0,0.64,0.96,0.64,0.64,0.96,0
22Month,10.39,0,0,2.73,0,0,1.09,1.09
