stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,4.09,0,0,0,0,0,0
72hpf,0,3.21,0,0,0,0,0,0
21Day,0,34.8,0,0,0,1.34,0,1.34
3Month,0.32,126.38,0.32,3.52,5.12,0.96,0.96,1.28
22Month,1.09,94.02,0,0,1.64,0.55,0,1.09
