stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,8.17,0,4.09
72hpf,1.07,0,0,0,13.91,20.33,0,5.35
21Day,2.68,1.34,0,0,10.71,9.37,1.34,10.71
3Month,2.24,0,3.2,1.28,0.32,0.32,0,0.32
