stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,4.09,4.09,0
72hpf,0,0,0,0,0,2.14
21Day,1.34,0,0,2.68,0,0
3Month,3.52,1.6,0.96,0.32,0,0
22Month,14.21,1.09,1.09,0,0,0
