stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,2.68,0,0,0
3Month,8.64,0,5.12,0.64,0.32,7.68,0,0.64,0.96
22Month,23.51,0.55,1.09,2.73,0,3.28,1.64,1.09,1.09
