stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,249.27,8.17,0,98.07,28.6,747.81,12.26,8.17,102.16
72hpf,28.88,755.27,116.61,0,68.47,64.19,1447.43,34.23,31.02,632.25
21Day,14.72,866.03,148.58,4.02,203.46,96.37,453.76,2.68,42.83,224.87
3Month,6.4,434.81,3.52,23.04,277.4,40.95,8.32,0.64,15.04,51.19
22Month,19.13,1620.83,4.92,8.75,307.77,13.12,39.36,124.09,12.03,61.77
