stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,0,0,0
21Day,0,0,2.68,0,0,0,0,0,0
3Month,0,5.76,192.93,3.2,1.6,0.32,0,1.28,1.28
22Month,0.55,0,7.11,0,0,0,0.55,0,0
