stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,40.86,4.09,0,16.35,0,130.76,12.26,28.6
72hpf,0,1.07,0,0,2.14,1.07,11.77,0,4.28
21Day,0,2.68,1.34,0,2.68,1.34,1.34,0,2.68
22Month,0,0.55,0,0.55,0,0,0,0,1.64
