stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,4.09,0,0,0,8.17,0,0,0
72hpf,1.07,6.42,0,0,0,0,0,0,0
21Day,0,30.79,0,0,0,0,0,1.34,1.34
3Month,0,11.52,0.64,1.92,1.6,0,0,0.32,0.64
22Month,0,32.25,0,2.73,0.55,1.09,1.64,0,1.64
