stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,155.28,20.43,0,65.38,73.56,1785.76,32.69,0,257.44
72hpf,16.05,256.75,24.61,4.28,26.74,55.63,510.29,48.14,31.02,185.07
21Day,6.69,266.37,117.79,14.72,76.3,104.41,216.84,2.68,33.46,401.56
3Month,10.56,700.69,11.84,575.59,97.58,23.68,10.88,0.96,22.4,80.31
22Month,14.76,1099.87,15.85,164,123,6.56,17.49,37.17,13.67,101.13
