stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,8.17,0,4.09,4.09,4.09,4.09
72hpf,5.35,0,0,0,1.07,2.14
21Day,9.37,0,0,1.34,0,2.68
3Month,0.64,0.32,0,0,0,0
