stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,8.17,4.09,0,65.38,20.43
72hpf,1.07,2.14,0,1.07,0,1.07
21Day,0,0,0,0,1.34,1.34
