stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,1.07,1.07,1.07,0,1.07,116.61,0,0
21Day,0,2.68,0,0,0,24.09,1.34,1.34
3Month,0,0.64,0,1.92,0,0,0,0
22Month,0,4.37,0,0.55,0,0,0,0
