stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,4.09,0,20.43,0,0
72hpf,8.56,3.21,0,0,403.31,0,6.42
21Day,6.69,5.35,4.02,1.34,227.55,8.03,2.68
3Month,4.16,0,1.28,0.32,0.64,0,0.64
22Month,3.28,0,0,0,0,0.55,1.09
