stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,93.99,0,4.09
72hpf,0,5.35,1.07,0,0,1.07,89.86,0,9.63
21Day,0,4.02,0,0,4.02,1.34,37.48,2.68,4.02
3Month,0,9.28,0,10.56,1.6,0.64,0.96,0.32,1.92
22Month,0.55,8.2,0,2.19,2.19,0,0,0.55,0.55
