stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,16.35,0,12.26
72hpf,0,0,1.07,0,0,13.91,0,6.42
21Day,0,0,0,0,0,17.4,2.68,6.69
3Month,0,1.6,0,0.32,0,0.64,0,0.64
22Month,0,1.09,0,0,1.09,0,0,0
