stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,1.07,0,0,1.07,1.07,9.63,0,3.21
21Day,0,2.68,2.68,0,0,0,4.02,0,4.02
3Month,0,2.24,0,2.56,1.6,0,0.32,0,0.32
22Month,1.09,69.43,1.64,1.64,0.55,0,0.55,0.55,1.64
