stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,0,0,0,2.14,2.14,0,4.28
21Day,0,0,0,0,8.03,8.03,1.34,0
3Month,3.52,0.32,1.28,0.32,0.32,0,0.64,0.64
22Month,9.84,0,1.09,0,0,0.55,0,0.55
