stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,0,12.26,8.17
72hpf,3.21,0,0,1.07,1.07,16.05,3.21
21Day,5.35,1.34,0,8.03,1.34,16.06,1.34
3Month,8.96,0.32,8,2.24,0.32,0.96,0.96
22Month,8.2,0,1.09,2.19,0,0,1.09
