stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,40.86,4.09,0,0
72hpf,1.07,1.07,0,0,68.47,9.63,0,3.21
21Day,0,1.34,0,2.68,45.51,4.02,1.34,1.34
3Month,0,3.84,0.32,4.8,1.6,0,0,0.32
22Month,0,8.75,0,0,0,0.55,0,0
