stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,40.86,0,4.09,8.17
72hpf,0,1.07,2.14,0,0,5.35,0,0,1.07
22Month,3.28,27.33,429.67,10.93,2.19,2.19,3.83,0.55,3.83
