stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,4.09,0,12.26,0,0,0
72hpf,10.7,3.21,0,0,24.61,5.35,2.14,0,2.14
21Day,21.42,0,0,2.68,10.71,5.35,0,2.68,2.68
3Month,2.56,0,17.6,1.28,10.88,0.32,0,0.32,0
22Month,4.92,0,10.39,2.19,2.19,0,0,0.55,0.55
