stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,8.17,0,28.6,0,8.17
72hpf,0,14.98,3.21,0,0,3.21,516.71,1.07,23.54
21Day,0,13.39,6.69,0,5.35,2.68,139.21,5.35,46.85
3Month,0.64,7.68,0.32,13.76,6.72,0.32,2.24,0.96,9.6
22Month,0,11.48,0,3.83,1.64,0.55,1.64,2.19,3.83
