stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,102.16,0,0,4.09,73.56,1246.35,0,32.69,40.86
72hpf,100.56,269.59,29.95,0,14.98,68.47,5424.91,146.56,56.7,126.24
21Day,49.53,520.69,38.82,0,168.66,73.62,1155.15,0,78.97,74.96
3Month,72.95,3706.93,7.04,21.76,148.14,77.75,61.11,6.08,68.15,25.6
22Month,130.65,3665.87,10.39,12.57,84.18,85.82,134.48,68.88,48.11,12.57
