stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,4.09
72hpf,3.21,0,0,0,0,9.63,0,0
21Day,5.35,1.34,0,0,0,21.42,0,4.02
3Month,4.48,0,10.88,1.6,1.28,1.92,0.32,0.32
22Month,1.64,0,0,0.55,0,1.09,0,0
