stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,12.26,0,0,4.09,0,69.47,0,8.17
72hpf,2.14,1.07,0,0,1.07,33.16,2.14,7.49
21Day,12.05,1.34,0,2.68,5.35,33.46,1.34,9.37
3Month,4.16,0,0.96,0.32,0,0.32,0,0
