stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,192.06,0,8.17
72hpf,11.77,1.07,0,0,0,27.81,0,5.35
21Day,16.06,0,0,1.34,0,18.74,0,2.68
3Month,20.16,0.32,11.84,3.52,0.64,1.6,0,0.64
22Month,29.52,0,2.19,2.19,0,1.09,1.64,1.09
