stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,8.17,0,4.09
72hpf,1.07,0,0,0,0,1.07,0,0
21Day,12.05,1.34,0,5.35,0,0,1.34,2.68
3Month,1.92,0,0.96,0.64,0,0,0,0.32
22Month,8.75,0,0,8.2,0.55,0,0.55,0
