stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,36.78,0,0,36.78,12.26,551.66,0,4.09,98.07
72hpf,3.21,57.77,2.14,1.07,10.7,10.7,300.61,1.07,3.21,47.07
21Day,4.02,96.37,60.23,2.68,61.57,33.46,161.96,0,13.39,70.94
3Month,4.48,268.12,7.68,227.48,168.29,15.04,11.84,0.32,7.04,21.76
22Month,15.31,564.15,6.01,13.67,219.21,7.65,15.85,43.73,7.11,27.88
