stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,8.17,0,102.16,0,0,12.26
72hpf,5.35,0,0,0,0,18.19,0,0,1.07
21Day,9.37,8.03,0,4.02,6.69,22.76,0,0,4.02
3Month,30.72,0,4.48,1.92,0.64,0.64,0.32,2.24,0.64
22Month,7.11,0,0,0,0,0.55,0,0.55,0.55
