stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,1.07,0,0,0,5.35,0,1.07
21Day,5.35,1.34,0,4.02,0,4.02,1.34,6.69
3Month,7.68,0,2.24,1.92,0.32,0.32,0,0
22Month,7.65,0,0,5.47,0,0.55,1.09,0.55
