stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,4.09,0,0
72hpf,0,0,0,0,0,0,2.14,0,1.07
21Day,0,1.34,1.34,0,0,0,1.34,1.34,0
3Month,0.32,2.56,0,0.32,0,0,0.32,0,0
22Month,0,1.09,0,0,0.55,0,2.73,0,0
