stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0,12.26
72hpf,3.21,2.14,0,0,33.16,0,0,6.42
21Day,8.03,0,2.68,0,145.9,0,25.43,2.68
3Month,4.16,0,0.64,0.32,0,0.32,0.32,0.64
22Month,3.28,30.07,0,0,0.55,0,0,0
