stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,4.09,0
72hpf,9.63,0,0,0,0,1.07,1.07
21Day,12.05,0,0,1.34,0,0,1.34
3Month,13.44,0.64,0.64,3.52,0.96,0.32,0.96
22Month,6.56,0,0,3.28,0,0,1.09
