stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,16.35,0,0,0
72hpf,0,4.28,0,0,10.7,3.21,0,2.14,5.35
21Day,1.34,5.35,0,1.34,1.34,4.02,0,0,2.68
3Month,0,71.03,2.24,3.2,12.16,0.32,0,0.96,2.24
22Month,0.55,136.12,0.55,1.64,8.2,0,1.09,1.09,0
