stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,4.09,12.26
21Day,2.68,0,0,0,0,0
3Month,1.6,2.56,0.64,0.32,0,0
22Month,1.64,0,0.55,0,0.55,0
