stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,2.14,0,0,2.14,134.79,0,0,2.14
21Day,0,8.03,0,9.37,0,52.2,0,1.34,0
3Month,0.32,9.28,16,18.88,0.32,2.56,0,3.2,1.28
22Month,1.09,30.07,3.28,26.79,0,1.09,0.55,3.28,3.28
