stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,204.32,16.35,4.09,0,12.26
72hpf,3.21,2.14,0,0,92,7.49,0,0,2.14
21Day,2.68,2.68,0,0,95.04,9.37,0,1.34,2.68
3Month,1.6,0,14.72,0.64,0.96,0,0,0,0
22Month,0.55,0,0,0.55,0,0.55,0,0,0
