stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,0,0,0,0,0,1.07,0,0,3.21
21Day,5.35,1.34,0,0,1.34,6.69,0,0,2.68
3Month,1.28,0,1.28,0,0,0,0,0,0
22Month,8.2,0,0,1.09,0,0,0.55,0.55,0
