stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,28.6,0,0,0,0,0
72hpf,0,0,0,17.12,0,3.21,0,0,0
21Day,5.35,2.68,0,74.96,0,2.68,0,1.34,0
3Month,7.36,0.32,0.32,39.67,0.32,0,0,0,0.64
22Month,12.03,0.55,1.09,32.25,0.55,0,0.55,0,1.09
