stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,8.96,24.32,1.92,0.96,0.96,0.32,0.64,0.96
22Month,1.09,1.09,0,0,0.55,0,0,0
