stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,4.09,0,0,0,8.17,0,0
72hpf,2.14,6.42,0,1.07,0,33.16,0,8.56
21Day,1.34,2.68,1.34,0,1.34,6.69,0,12.05
3Month,0,0.32,0,0,0,0,0.32,0.64
22Month,0,2.19,0,0,0,0,0,0
