stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,4.09,0,4.09,0,16.35,4.09
72hpf,1.07,2.14,0,0,0,3.21,0
21Day,0,6.69,0,0,1.34,5.35,2.68
3Month,0,3.84,0.32,1.28,0.32,0.32,1.28
22Month,0.55,2.73,0,0.55,0.55,0,0
