stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,6.42,0,0,2.14,652.57,1.07,0,16.05
21Day,1.34,9.37,5.35,4.02,4.02,140.55,0,1.34,9.37
22Month,0,2.73,0.55,1.64,0,4.37,0,0,0
