stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,0,73.56,0,0,0
72hpf,1.07,1.07,0,1.07,1.07,35.3,0,0,5.35
21Day,6.69,1.34,0,6.69,0,16.06,0,1.34,9.37
3Month,4.16,0,14.08,3.52,0.64,0,0,0.32,2.56
22Month,34.44,1.64,19.13,17.49,1.64,0,2.19,0.55,7.11
