stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1291.3,7547.59,183.89,0,2791.01,1859.31,59918.95,388.21,106.25,9443.68
72hpf,474.99,7395.47,926.44,16.05,441.82,1280.54,39299.85,243.91,284.56,6871.27
21Day,250.31,8183.79,3394.52,131.18,2702.5,2375.9,14379.86,20.08,848.63,8913.29
3Month,47.99,1755.88,22.08,799.55,532.08,176.61,118.7,2.24,69.43,367.94
22Month,90.2,2809.26,31.71,130.1,750.56,89.65,213.74,114.8,71.07,388.12
