stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,147.11,927.61,49.04,0,392.29,367.78,9194.41,130.76,0,1507.88
72hpf,79.16,1345.8,304.89,10.7,78.09,255.68,5617.47,39.58,71.68,1143.61
21Day,30.79,1426.88,705.41,24.09,571.55,424.31,1709.31,1.34,147.24,1003.9
3Month,157.1,6931.38,84.15,2586.47,2088.95,351.62,186.21,10.88,210.85,683.09
22Month,165.64,7091.75,83.09,489.8,1888.69,147.6,247.09,341.66,129.56,471.76
