stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,28.6,0,0,0,261.53,0,73.56
72hpf,0,0,0,0,1.07,2.14,0,0
21Day,0,0,0,0,0,12.05,1.34,1.34
3Month,0.32,29.44,20.16,13.12,0,1.28,0.32,1.28
