stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,20.43,0,0,4.09
72hpf,8.56,74.89,17.12,2.14,19.26,39.58,3961.44,1.07,1.07,102.7
21Day,0,50.86,32.12,1.34,13.39,22.76,1500.5,1.34,8.03,38.82
3Month,0.96,14.08,0.32,74.87,1.92,0.64,64.63,0,2.56,7.04
22Month,0,5.47,0,5.47,2.73,0.55,2.73,0,0.55,6.56
