stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,2.14,0,0,0,3.21,0,0
21Day,0,22.76,0,1.34,0,1.34,1.34,0
3Month,0.32,9.28,0.32,1.92,0.32,0.32,0,2.56
22Month,0,1.64,0,0,0,0,0,0
