stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,8.56,0,36.37
21Day,2.68,4.02,0,1.34,4.02,1.34,0,216.84
3Month,1.28,0,2.24,1.28,0,0,0.64,10.88
22Month,2.73,0,0.55,0.55,0,0,0,0.55
