stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,339.17,0,8.17,8.17,666.08,40.86
72hpf,1.07,2.14,0,0,0,4.28,2.14
21Day,0,0,0,0,0,0,1.34
3Month,0,0,0.64,0,0,0,0
